Rooms,Type,Price,Method,Date,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname,Propertycount,SellerG,Suburb,date_month,date_year,zipcode,airbnb_price_mean,airbnb_record_count,airbnb_weekly_price_mean,airbnb_weekly_price_count,airbnb_monthly_price_mean,airbnb_monthly_price_count
1,u,210000.0,PI,2017-07-01,6.4,3012.0,1.0,1.0,0.0,,,-37.80893,144.87878,Western Metropolitan,1808.0,Jas,Kingsville,7,2017,3012.0,112.63157894736842,76.0,0.1962315861596437,10.0,0.21595180602922504,5.0
1,u,280000.0,VB,2017-07-01,6.4,3012.0,1.0,1.0,3826.0,55.0,2009.0,-37.777570000000004,144.87232,Western Metropolitan,3873.0,McGrath,Maidstone,7,2017,3012.0,112.63157894736842,76.0,0.1962315861596437,10.0,0.21595180602922504,5.0
2,t,520000.0,S,2017-07-01,6.4,3012.0,1.0,1.0,126.0,,,-37.78775,144.87446,Western Metropolitan,3873.0,Jas,Maidstone,7,2017,3012.0,112.63157894736842,76.0,0.1962315861596437,10.0,0.21595180602922504,5.0
3,t,895000.0,S,2017-07-01,6.4,3012.0,2.0,2.0,262.0,153.0,2004.0,-37.78284,144.88098,Western Metropolitan,3873.0,Rendina,Maidstone,7,2017,3012.0,112.63157894736842,76.0,0.1962315861596437,10.0,0.21595180602922504,5.0
3,h,2110000.0,S,2017-07-01,8.4,3145.0,1.0,2.0,627.0,,,-37.86996,145.05621000000005,Southern Metropolitan,8801.0,Jellis,Malvern East,7,2017,3145.0,116.26724137931035,116.0,0.14061717658839962,13.0,0.0472978018968908,10.0
3,h,1050000.0,PI,2017-07-01,4.3,3032.0,2.0,1.0,563.0,,,-37.769,144.89934,Western Metropolitan,4918.0,Brad,Maribyrnong,7,2017,3032.0,111.61363636363636,176.0,0.16984812150279777,15.0,0.13416602358251808,12.0
4,h,320000.0,SP,2017-07-01,31.7,3337.0,2.0,1.0,547.0,200.0,1986.0,-37.690259999999995,144.57866,Western Victoria,3600.0,Raine,Melton,7,2017,3337.0,110.8076923076923,26.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,480000.0,SP,2017-07-01,31.7,3337.0,1.0,2.0,900.0,100.0,1980.0,-37.68738,144.57415,Western Victoria,3600.0,PRDNationwide,Melton,7,2017,3337.0,110.8076923076923,26.0,0.29738925175491393,0.0,0.24739606264630662,0.0
4,h,670000.0,S,2017-07-01,25.9,3754.0,2.0,2.0,512.0,221.0,2012.0,-37.58676,145.08889,Northern Metropolitan,5812.0,Harcourts,Mernda,7,2017,3754.0,115.15789473684211,19.0,0.1589585474477561,1.0,0.13069129471509297,1.0
4,h,520500.0,S,2017-07-01,25.9,3754.0,2.0,2.0,482.0,,,-37.60238,145.08695,Northern Metropolitan,5812.0,RW,Mernda,7,2017,3754.0,115.15789473684211,19.0,0.1589585474477561,1.0,0.13069129471509297,1.0
2,u,460000.0,S,2017-07-01,17.9,3082.0,1.0,1.0,241.0,88.0,2000.0,-37.672309999999996,145.05878,Northern Metropolitan,10529.0,Love,Mill Park,7,2017,3082.0,76.66666666666667,18.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,610000.0,S,2017-07-01,17.9,3082.0,1.0,1.0,560.0,,,-37.66903,145.05091000000004,Northern Metropolitan,10529.0,Ray,Mill Park,7,2017,3082.0,76.66666666666667,18.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,950000.0,S,2017-07-01,17.2,3132.0,1.0,2.0,608.0,138.0,1975.0,-37.825829999999996,145.20608000000001,Eastern Metropolitan,6871.0,Noel,Mitcham,7,2017,3132.0,68.60526315789474,38.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,t,970000.0,VB,2017-07-01,17.2,3132.0,2.0,1.0,263.0,146.0,2016.0,-37.8179,145.20658,Eastern Metropolitan,6871.0,Noel,Mitcham,7,2017,3132.0,68.60526315789474,38.0,0.29738925175491393,0.0,0.24739606264630662,0.0
5,h,2200000.0,SP,2017-07-01,10.2,3127.0,2.0,4.0,819.0,,,-37.81269,145.10236,Eastern Metropolitan,2079.0,Marshall,Mont Albert,7,2017,3127.0,86.41176470588235,68.0,0.15594381637547106,2.0,0.1367902218017973,1.0
4,h,2320000.0,S,2017-07-01,10.2,3127.0,2.0,5.0,728.0,,,-37.81402,145.10336,Eastern Metropolitan,2079.0,Jellis,Mont Albert,7,2017,3127.0,86.41176470588235,68.0,0.15594381637547106,2.0,0.1367902218017973,1.0
4,h,1810000.0,S,2017-07-01,6.2,3039.0,2.0,2.0,431.0,,1894.0,-37.77019,144.92691000000005,Western Metropolitan,6232.0,Jellis,Moonee Ponds,7,2017,3039.0,100.98076923076923,52.0,0.12744090441932168,4.0,0.1161700397467493,3.0
2,h,1020000.0,S,2017-07-01,6.2,3039.0,1.0,1.0,269.0,,,-37.75782,144.92088,Western Metropolitan,6232.0,Jellis,Moonee Ponds,7,2017,3039.0,100.98076923076923,52.0,0.12744090441932168,4.0,0.1161700397467493,3.0
2,h,1250000.0,S,2017-07-01,6.2,3039.0,1.0,1.0,450.0,,,-37.76121,144.92525,Western Metropolitan,6232.0,Nelson,Moonee Ponds,7,2017,3039.0,100.98076923076923,52.0,0.12744090441932168,4.0,0.1161700397467493,3.0
3,h,1175000.0,PI,2017-07-01,14.3,3189.0,2.0,6.0,650.0,,,-37.9379,145.05456,Southern Metropolitan,2555.0,Buxton,Moorabbin,7,2017,3189.0,97.0,13.0,0.29738925175491393,0.0,0.24739606264630662,0.0
4,h,800000.0,PI,2017-07-01,21.5,3195.0,3.0,3.0,638.0,,,-38.004059999999996,145.09502,South-Eastern Metropolitan,3650.0,Ray,Mordialloc,7,2017,3195.0,143.04225352112675,71.0,0.2681936083786033,7.0,0.2413432575738717,5.0
4,h,1225000.0,S,2017-07-01,21.5,3195.0,2.0,2.0,893.0,,,-37.99991,145.09417,South-Eastern Metropolitan,3650.0,O'Brien,Mordialloc,7,2017,3195.0,143.04225352112675,71.0,0.2681936083786033,7.0,0.2413432575738717,5.0
3,h,1205000.0,S,2017-07-01,14.2,3149.0,2.0,2.0,402.0,143.0,1960.0,-37.87389,145.12783000000005,Eastern Metropolitan,13366.0,McGrath,Mount Waverley,7,2017,3149.0,119.41558441558442,77.0,0.15911515685410854,7.0,0.12303651888178038,6.0
4,h,1720000.0,S,2017-07-01,14.2,3149.0,2.0,3.0,741.0,,,-37.86989000000001,145.1434,Eastern Metropolitan,13366.0,Ray,Mount Waverley,7,2017,3149.0,119.41558441558442,77.0,0.15911515685410854,7.0,0.12303651888178038,6.0
5,h,1600000.0,S,2017-07-01,14.2,3149.0,3.0,3.0,728.0,,,-37.8778,145.11236,Eastern Metropolitan,13366.0,Jellis,Mount Waverley,7,2017,3149.0,119.41558441558442,77.0,0.15911515685410854,7.0,0.12303651888178038,6.0
3,h,944000.0,S,2017-07-01,14.2,3149.0,1.0,1.0,446.0,,,-37.86071,145.1278,Eastern Metropolitan,13366.0,Jellis,Mount Waverley,7,2017,3149.0,119.41558441558442,77.0,0.15911515685410854,7.0,0.12303651888178038,6.0
3,h,1385000.0,S,2017-07-01,14.2,3149.0,1.0,2.0,807.0,167.0,1970.0,-37.86618,145.14757,Eastern Metropolitan,13366.0,Ray,Mount Waverley,7,2017,3149.0,119.41558441558442,77.0,0.15911515685410854,7.0,0.12303651888178038,6.0
3,h,2000000.0,VB,2017-07-01,14.2,3149.0,1.0,2.0,1028.0,181.0,1965.0,-37.89757,145.11825,Eastern Metropolitan,13366.0,Fletchers,Mount Waverley,7,2017,3149.0,119.41558441558442,77.0,0.15911515685410854,7.0,0.12303651888178038,6.0
3,h,650000.0,SP,2017-07-01,34.1,3805.0,1.0,4.0,1042.0,,,-38.03147,145.31126,South-Eastern Metropolitan,9376.0,O'Brien,Narre Warren,7,2017,3805.0,225.23529411764707,34.0,0.25323741007194245,3.0,0.19649332437164452,3.0
3,h,655000.0,SP,2017-07-01,34.1,3805.0,2.0,2.0,731.0,,1972.0,-38.029379999999996,145.31876,South-Eastern Metropolitan,9376.0,Only,Narre Warren,7,2017,3805.0,225.23529411764707,34.0,0.25323741007194245,3.0,0.19649332437164452,3.0
2,h,710000.0,S,2017-07-01,6.2,3015.0,1.0,2.0,120.0,121.0,2011.0,-37.84026,144.86667,Western Metropolitan,5498.0,Williams,Newport,7,2017,3015.0,132.04615384615386,65.0,0.29934909215484756,8.0,0.17454548471949083,3.0
3,h,1330000.0,S,2017-07-01,6.2,3015.0,1.0,3.0,758.0,,,-37.84522,144.86516,Western Metropolitan,5498.0,RT,Newport,7,2017,3015.0,132.04615384615386,65.0,0.29934909215484756,8.0,0.17454548471949083,3.0
2,u,550000.0,S,2017-07-01,1.8,3051.0,1.0,0.0,4563.0,,,-37.79939,144.94635,Northern Metropolitan,6821.0,Nelson,North Melbourne,7,2017,3051.0,112.23372781065089,338.0,0.32533211526017286,36.0,0.31766122901519084,26.0
2,h,962000.0,S,2017-07-01,1.8,3051.0,1.0,0.0,91.0,2.0,,-37.80037,144.94981,Northern Metropolitan,6821.0,Alexkarbon,North Melbourne,7,2017,3051.0,112.23372781065089,338.0,0.32533211526017286,36.0,0.31766122901519084,26.0
2,t,936000.0,S,2017-07-01,1.8,3051.0,1.0,0.0,0.0,,,-37.80487,144.95705,Northern Metropolitan,6821.0,Jellis,North Melbourne,7,2017,3051.0,112.23372781065089,338.0,0.32533211526017286,36.0,0.31766122901519084,26.0
4,h,1900000.0,PI,2017-07-01,5.3,3070.0,2.0,2.0,313.0,,,-37.76501,145.00269,Northern Metropolitan,11364.0,Jellis,Northcote,7,2017,3070.0,113.28169014084507,284.0,0.233370388237515,49.0,0.22769470856914276,29.0
3,h,1605000.0,S,2017-07-01,5.3,3070.0,1.0,0.0,507.0,,,-37.77124,145.002,Northern Metropolitan,11364.0,Nelson,Northcote,7,2017,3070.0,113.28169014084507,284.0,0.233370388237515,49.0,0.22769470856914276,29.0
3,h,1415000.0,S,2017-07-01,5.3,3070.0,1.0,1.0,366.0,,,-37.78103,144.998,Northern Metropolitan,11364.0,Woodards,Northcote,7,2017,3070.0,113.28169014084507,284.0,0.233370388237515,49.0,0.22769470856914276,29.0
2,u,390000.0,S,2017-07-01,5.3,3070.0,1.0,1.0,0.0,,,-37.766220000000004,145.01596,Northern Metropolitan,11364.0,Ray,Northcote,7,2017,3070.0,113.28169014084507,284.0,0.233370388237515,49.0,0.22769470856914276,29.0
4,h,1100000.0,S,2017-07-01,15.4,3131.0,2.0,3.0,596.0,136.0,1975.0,-37.80827,145.18098999999995,Eastern Metropolitan,4973.0,Fletchers,Nunawading,7,2017,3131.0,112.5925925925926,27.0,0.16729016786570744,5.0,0.17114336212690748,4.0
3,h,926000.0,S,2017-07-01,15.4,3131.0,1.0,0.0,738.0,,1954.0,-37.813759999999995,145.17641,Eastern Metropolitan,4973.0,Fletchers,Nunawading,7,2017,3131.0,112.5925925925926,27.0,0.16729016786570744,5.0,0.17114336212690748,4.0
2,t,610000.0,S,2017-07-01,11.2,3046.0,1.0,1.0,182.0,112.0,2015.0,-37.711999999999996,144.91761,Northern Metropolitan,2651.0,Nelson,Oak Park,7,2017,3046.0,69.03333333333333,60.0,0.10469338814662557,5.0,0.05932969887066128,3.0
5,h,1525000.0,S,2017-07-01,12.3,3166.0,3.0,6.0,774.0,,,-37.90119,145.1068,Southern Metropolitan,2547.0,Ray,Oakleigh East,7,2017,3166.0,113.14285714285714,70.0,0.16404835315421135,7.0,0.11652269879598051,6.0
6,h,1900000.0,PI,2017-07-01,12.3,3166.0,4.0,3.0,1063.0,,,-37.909,145.12059,Southern Metropolitan,2547.0,Ray,Oakleigh East,7,2017,3166.0,113.14285714285714,70.0,0.16404835315421135,7.0,0.11652269879598051,6.0
1,u,454000.0,S,2017-07-01,11.4,3204.0,1.0,1.0,1006.0,51.0,2010.0,-37.90164,145.04138999999995,Southern Metropolitan,3578.0,Ray,Ormond,7,2017,3204.0,114.6125,80.0,0.3065281108446576,9.0,0.2907570137661497,7.0
2,u,562000.0,S,2017-07-01,11.4,3204.0,1.0,1.0,0.0,88.0,1970.0,-37.90286,145.04772,Southern Metropolitan,3578.0,Gary,Ormond,7,2017,3204.0,114.6125,80.0,0.3065281108446576,9.0,0.2907570137661497,7.0
3,t,1000000.0,S,2017-07-01,21.5,3195.0,2.0,2.0,298.0,124.0,1995.0,-37.994640000000004,145.08098999999999,South-Eastern Metropolitan,5087.0,Obrien,Parkdale,7,2017,3195.0,143.04225352112675,71.0,0.2681936083786033,7.0,0.2413432575738717,5.0
3,h,820000.0,S,2017-07-01,21.5,3195.0,2.0,2.0,445.0,,1997.0,-37.996520000000004,145.08523,South-Eastern Metropolitan,5087.0,Thomson,Parkdale,7,2017,3195.0,143.04225352112675,71.0,0.2681936083786033,7.0,0.2413432575738717,5.0
3,h,870000.0,PI,2017-07-01,8.5,3044.0,1.0,2.0,654.0,,,-37.727959999999996,144.93885,Northern Metropolitan,7485.0,Ray,Pascoe Vale,7,2017,3044.0,98.95,40.0,0.19414868105515593,5.0,0.12042269298747851,4.0
3,h,800000.0,SP,2017-07-01,8.5,3044.0,1.0,2.0,287.0,,,-37.72392,144.94951,Northern Metropolitan,7485.0,Barry,Pascoe Vale,7,2017,3044.0,98.95,40.0,0.19414868105515593,5.0,0.12042269298747851,4.0
5,h,1501000.0,S,2017-07-01,8.5,3044.0,3.0,3.0,681.0,263.0,1960.0,-37.72565,144.94953999999996,Northern Metropolitan,7485.0,Jellis,Pascoe Vale,7,2017,3044.0,98.95,40.0,0.19414868105515593,5.0,0.12042269298747851,4.0
3,h,1663000.0,S,2017-07-01,8.5,3044.0,1.0,2.0,956.0,,,-37.73103,144.93963,Northern Metropolitan,7485.0,Nelson,Pascoe Vale,7,2017,3044.0,98.95,40.0,0.19414868105515593,5.0,0.12042269298747851,4.0
4,h,780000.0,VB,2017-07-01,8.5,3044.0,2.0,3.0,555.0,128.0,1950.0,-37.71561,144.94336,Northern Metropolitan,7485.0,Brad,Pascoe Vale,7,2017,3044.0,98.95,40.0,0.19414868105515593,5.0,0.12042269298747851,4.0
5,h,660000.0,S,2017-07-01,14.7,3030.0,2.0,2.0,571.0,227.6,2011.0,-37.89467,144.72018,Western Metropolitan,15542.0,Reliance,Point Cook,7,2017,3030.0,115.74806201550388,258.0,0.23569715656046591,16.0,0.20221054989918097,15.0
3,u,1631000.0,S,2017-07-01,3.5,3207.0,2.0,2.0,0.0,,,-37.840070000000004,144.94128999999995,Southern Metropolitan,8648.0,Cayzer,Port Melbourne,7,2017,3207.0,200.2101167315175,257.0,0.7239688647752895,43.0,0.5157905311934337,28.0
3,h,1665000.0,S,2017-07-01,3.5,3207.0,3.0,2.0,121.0,,,-37.83591,144.93648000000005,Southern Metropolitan,8648.0,Greg,Port Melbourne,7,2017,3207.0,200.2101167315175,257.0,0.7239688647752895,43.0,0.5157905311934337,28.0
1,u,399000.0,S,2017-07-01,4.6,3181.0,1.0,0.0,0.0,,,-37.85279,145.00811000000004,Southern Metropolitan,7717.0,Jellis,Prahran,7,2017,3181.0,148.1695652173913,460.0,0.38815931381878627,54.0,0.3366087915338399,34.0
2,u,1240000.0,S,2017-07-01,4.6,3181.0,1.0,1.0,0.0,,,-37.85417,145.00929,Southern Metropolitan,7717.0,Rounds,Prahran,7,2017,3181.0,148.1695652173913,460.0,0.38815931381878627,54.0,0.3366087915338399,34.0
3,h,840000.0,SP,2017-07-01,12.0,3073.0,1.0,4.0,614.0,120.0,1960.0,-37.71562,145.02175,Northern Metropolitan,21650.0,RW,Reservoir,7,2017,3073.0,273.9264705882353,68.0,0.13149099767804806,9.0,0.10699571830424934,8.0
2,h,560000.0,S,2017-07-01,12.0,3073.0,1.0,1.0,198.0,,,-37.72874,145.02988,Northern Metropolitan,21650.0,Barry,Reservoir,7,2017,3073.0,273.9264705882353,68.0,0.13149099767804806,9.0,0.10699571830424934,8.0
4,h,900000.0,SP,2017-07-01,12.0,3073.0,1.0,2.0,836.0,,,-37.70343,145.03082,Northern Metropolitan,21650.0,Stockdale,Reservoir,7,2017,3073.0,273.9264705882353,68.0,0.13149099767804806,9.0,0.10699571830424934,8.0
4,h,902000.0,S,2017-07-01,12.0,3073.0,2.0,3.0,700.0,,,-37.71073,145.01775,Northern Metropolitan,21650.0,Barry,Reservoir,7,2017,3073.0,273.9264705882353,68.0,0.13149099767804806,9.0,0.10699571830424934,8.0
3,h,825000.0,S,2017-07-01,12.0,3073.0,2.0,5.0,537.0,,,-37.70047,145.02881000000005,Northern Metropolitan,21650.0,RW,Reservoir,7,2017,3073.0,273.9264705882353,68.0,0.13149099767804806,9.0,0.10699571830424934,8.0
2,t,668500.0,S,2017-07-01,12.0,3073.0,2.0,1.0,138.0,104.63,2014.0,-37.72487,145.00705,Northern Metropolitan,21650.0,Nelson,Reservoir,7,2017,3073.0,273.9264705882353,68.0,0.13149099767804806,9.0,0.10699571830424934,8.0
2,h,1165000.0,S,2017-07-01,2.4,3121.0,1.0,1.0,149.0,,,-37.81954,145.00304,Northern Metropolitan,14949.0,Biggin,Richmond,7,2017,3121.0,162.26273885350318,628.0,0.5092528574542963,88.0,0.3948005090737099,64.0
2,u,890500.0,SP,2017-07-01,2.4,3121.0,2.0,2.0,180.0,123.0,1940.0,-37.81443,144.99079,Northern Metropolitan,14949.0,Biggin,Richmond,7,2017,3121.0,162.26273885350318,628.0,0.5092528574542963,88.0,0.3948005090737099,64.0
2,h,1442000.0,S,2017-07-01,2.4,3121.0,2.0,1.0,163.0,,,-37.82259000000001,144.99077,Northern Metropolitan,14949.0,Biggin,Richmond,7,2017,3121.0,162.26273885350318,628.0,0.5092528574542963,88.0,0.3948005090737099,64.0
2,u,560000.0,S,2017-07-01,21.3,3135.0,1.0,2.0,217.0,,1985.0,-37.80526,145.24628,Eastern Metropolitan,4407.0,Barry,Ringwood East,7,2017,3135.0,104.11764705882354,17.0,0.29738925175491393,0.0,0.24739606264630662,0.0
5,h,870000.0,S,2017-07-01,23.5,3178.0,2.0,2.0,733.0,217.0,1986.0,-37.91894,145.24305,South-Eastern Metropolitan,11667.0,Harcourts,Rowville,7,2017,3178.0,81.8780487804878,41.0,0.29738925175491393,0.0,0.24739606264630662,0.0
2,u,643500.0,S,2017-07-01,15.2,3191.0,1.0,1.0,0.0,67.0,1970.0,-37.95236,145.00737,Southern Metropolitan,4497.0,hockingstuart,Sandringham,7,2017,3191.0,195.72,50.0,0.5254950325453922,10.0,0.4699730082468874,7.0
3,u,572000.0,S,2017-07-01,35.4,3198.0,2.0,2.0,264.0,127.0,2002.0,-38.10422,145.14158999999995,South-Eastern Metropolitan,8077.0,O'Brien,Seaford,7,2017,3198.0,110.0,39.0,0.26225115145978456,9.0,0.2214657339872047,10.0
2,h,750000.0,S,2017-07-01,5.1,3011.0,1.0,1.0,104.0,,,-37.80601,144.89663000000004,Western Metropolitan,2417.0,Jas,Seddon,7,2017,3011.0,95.6010101010101,198.0,0.15452780632636748,24.0,0.12753119303864865,18.0
2,h,850000.0,VB,2017-07-01,5.1,3011.0,1.0,1.0,152.0,91.0,1910.0,-37.80697,144.8928,Western Metropolitan,2417.0,Village,Seddon,7,2017,3011.0,95.6010101010101,198.0,0.15452780632636748,24.0,0.12753119303864865,18.0
4,h,640000.0,VB,2017-07-01,34.7,3977.0,2.0,2.0,631.0,,,-38.10542,145.19951,South-Eastern Metropolitan,2756.0,hockingstuart,Skye,7,2017,3977.0,92.95555555555555,45.0,0.14361082562521413,4.0,0.0528988573846805,2.0
4,h,600000.0,PI,2017-07-01,20.5,3752.0,2.0,2.0,505.0,222.0,2009.0,-37.61957,145.0948,Northern Metropolitan,7969.0,Millership,South Morang,7,2017,3752.0,63.90909090909091,11.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,u,386000.0,S,2017-07-01,20.5,3752.0,1.0,1.0,216.0,,,-37.644909999999996,145.09233,Northern Metropolitan,7969.0,Millership,South Morang,7,2017,3752.0,63.90909090909091,11.0,0.29738925175491393,0.0,0.24739606264630662,0.0
2,u,857000.0,S,2017-07-01,2.7,3141.0,2.0,2.0,0.0,,2000.0,-37.83613,144.99661,Southern Metropolitan,14887.0,LITTLE,South Yarra,7,2017,3141.0,157.91259931895573,881.0,0.4825782362314605,109.0,0.35072703083208173,90.0
2,h,1160000.0,S,2017-07-01,2.7,3141.0,1.0,0.0,140.0,,,-37.84369,144.98914,Southern Metropolitan,14887.0,Jellis,South Yarra,7,2017,3141.0,157.91259931895573,881.0,0.4825782362314605,109.0,0.35072703083208173,90.0
3,u,1235000.0,S,2017-07-01,2.7,3141.0,2.0,1.0,0.0,120.0,,-37.84024,145.00038999999995,Southern Metropolitan,14887.0,Jellis,South Yarra,7,2017,3141.0,157.91259931895573,881.0,0.4825782362314605,109.0,0.35072703083208173,90.0
3,h,752500.0,S,2017-07-01,20.8,3171.0,1.0,2.0,623.0,99.0,1950.0,-37.94106,145.16193,South-Eastern Metropolitan,7412.0,iSell,Springvale,7,2017,3171.0,67.85714285714286,21.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,565000.0,S,2017-07-01,14.0,3021.0,1.0,2.0,614.0,110.0,1975.0,-37.730740000000004,144.78925,Western Metropolitan,14042.0,Bells,St Albans,7,2017,3021.0,81.65,20.0,0.10414525522439191,1.0,0.087127529810062,1.0
3,h,610000.0,PI,2017-07-01,14.0,3021.0,1.0,2.0,563.0,171.0,1989.0,-37.7627,144.81107,Western Metropolitan,14042.0,YPA,St Albans,7,2017,3021.0,81.65,20.0,0.10414525522439191,1.0,0.087127529810062,1.0
1,u,350000.0,VB,2017-07-01,5.0,3182.0,1.0,1.0,0.0,41.0,2005.0,-37.8614,144.97406999999995,Southern Metropolitan,13240.0,Gary,St Kilda,7,2017,3182.0,147.7295154185022,1135.0,0.48862817438357004,195.0,0.4041970575788504,155.0
2,u,525000.0,S,2017-07-01,5.0,3182.0,1.0,1.0,0.0,60.0,1970.0,-37.87174,144.98286000000004,Southern Metropolitan,13240.0,hockingstuart,St Kilda,7,2017,3182.0,147.7295154185022,1135.0,0.48862817438357004,195.0,0.4041970575788504,155.0
1,u,517500.0,SP,2017-07-01,5.0,3182.0,1.0,0.0,980.0,74.0,1920.0,-37.85954,144.98869,Southern Metropolitan,13240.0,Woodards,St Kilda,7,2017,3182.0,147.7295154185022,1135.0,0.48862817438357004,195.0,0.4041970575788504,155.0
2,u,365000.0,VB,2017-07-01,5.0,3182.0,1.0,1.0,881.0,49.0,1993.0,-37.86476,144.97826,Southern Metropolitan,13240.0,Rounds,St Kilda,7,2017,3182.0,147.7295154185022,1135.0,0.48862817438357004,195.0,0.4041970575788504,155.0
2,u,460000.0,SP,2017-07-01,5.0,3182.0,1.0,1.0,0.0,,,-37.85709,144.9873,Southern Metropolitan,13240.0,LITTLE,St Kilda,7,2017,3182.0,147.7295154185022,1135.0,0.48862817438357004,195.0,0.4041970575788504,155.0
4,h,580000.0,S,2017-07-01,31.7,3429.0,2.0,2.0,613.0,221.0,2011.0,-37.595009999999995,144.70068999999995,Western Metropolitan,14092.0,Raine,Sunbury,7,2017,3429.0,131.29166666666666,24.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,420000.0,S,2017-07-01,31.7,3429.0,1.0,2.0,466.0,101.0,1985.0,-37.57282,144.70553,Western Metropolitan,14092.0,Raine,Sunbury,7,2017,3429.0,131.29166666666666,24.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,650000.0,S,2017-07-01,31.7,3429.0,3.0,1.0,852.0,,1960.0,-37.586890000000004,144.72865,Western Metropolitan,14092.0,YPA,Sunbury,7,2017,3429.0,131.29166666666666,24.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,t,525000.0,S,2017-07-01,10.5,3020.0,2.0,1.0,177.0,,,-37.79408,144.82613999999995,Western Metropolitan,3755.0,McGrath,Sunshine,7,2017,3020.0,69.55555555555556,45.0,0.0,1.0,0.0,1.0
3,h,780000.0,SA,2017-07-01,10.5,3020.0,1.0,2.0,690.0,,,-37.77176,144.84062,Western Metropolitan,4217.0,FN,Sunshine North,7,2017,3020.0,69.55555555555556,45.0,0.0,1.0,0.0,1.0
4,h,765000.0,S,2017-07-01,10.5,3020.0,2.0,2.0,690.0,,,-37.7875,144.80983999999995,Western Metropolitan,6763.0,Douglas,Sunshine West,7,2017,3020.0,69.55555555555556,45.0,0.0,1.0,0.0,1.0
3,h,2100000.0,VB,2017-07-01,10.2,3127.0,1.0,9.0,841.0,124.0,1960.0,-37.83729,145.10929,Southern Metropolitan,5457.0,Jellis,Surrey Hills,7,2017,3127.0,86.41176470588235,68.0,0.15594381637547106,2.0,0.1367902218017973,1.0
3,h,1385000.0,S,2017-07-01,10.2,3127.0,2.0,1.0,385.0,,1993.0,-37.82886,145.10093,Southern Metropolitan,5457.0,Fletchers,Surrey Hills,7,2017,3127.0,86.41176470588235,68.0,0.15594381637547106,2.0,0.1367902218017973,1.0
3,h,451500.0,S,2017-07-01,18.4,3029.0,1.0,1.0,346.0,,,-37.841229999999996,144.69648999999995,Western Metropolitan,10160.0,Reliance,Tarneit,7,2017,3029.0,76.15044247787611,113.0,0.1934126168452993,7.0,0.13591894650369668,5.0
3,h,526000.0,S,2017-07-01,18.4,3029.0,2.0,2.0,407.0,146.0,2010.0,-37.83867,144.7034,Western Metropolitan,10160.0,Purplebricks,Tarneit,7,2017,3029.0,76.15044247787611,113.0,0.1934126168452993,7.0,0.13591894650369668,5.0
4,h,605500.0,S,2017-07-01,18.0,3037.0,2.0,2.0,724.0,193.0,2002.0,-37.71071,144.74962,Western Metropolitan,4242.0,YPA,Taylors Hill,7,2017,3037.0,66.4375,16.0,0.14616877926230445,3.0,0.11878386564105117,3.0
5,h,1705000.0,PI,2017-07-01,12.4,3107.0,4.0,2.0,968.0,353.0,1970.0,-37.77083,145.11516,Eastern Metropolitan,5420.0,hockingstuart,Templestowe Lower,7,2017,3107.0,228.26315789473685,19.0,0.10414525522439191,2.0,0.099574319782928,2.0
3,u,542000.0,S,2017-07-01,15.3,3074.0,2.0,2.0,213.0,,,-37.677479999999996,145.01791,Northern Metropolitan,7955.0,Ray,Thomastown,7,2017,3074.0,82.5,12.0,0.29738925175491393,0.0,0.24739606264630662,0.0
4,h,2070000.0,SP,2017-07-01,7.0,3071.0,3.0,2.0,530.0,251.0,2016.0,-37.762809999999995,145.01986000000005,Northern Metropolitan,8870.0,Jellis,Thornbury,7,2017,3071.0,125.00877192982456,114.0,0.28272696128811237,25.0,0.2464588882527196,20.0
2,t,385000.0,SP,2017-07-01,18.4,3029.0,1.0,1.0,206.0,,,-37.84219,144.71155,Western Metropolitan,5811.0,Reliance,Truganina,7,2017,3029.0,76.15044247787611,113.0,0.1934126168452993,7.0,0.13591894650369668,5.0
3,h,500000.0,SP,2017-07-01,12.9,3043.0,1.0,1.0,268.0,,,-37.70367,144.88081,Western Metropolitan,3296.0,Jason,Tullamarine,7,2017,3043.0,114.82758620689656,29.0,0.2959917780061665,2.0,0.1122700455552513,1.0
4,h,821000.0,S,2017-07-01,12.9,3043.0,1.0,6.0,763.0,,,-37.69048,144.87312,Western Metropolitan,3296.0,Jason,Tullamarine,7,2017,3043.0,114.82758620689656,29.0,0.2959917780061665,2.0,0.1122700455552513,1.0
3,t,917000.0,S,2017-07-01,17.2,3133.0,2.0,2.0,260.0,,2004.0,-37.830999999999996,145.19843999999995,Eastern Metropolitan,4181.0,Noel,Vermont,7,2017,3133.0,76.18181818181819,44.0,0.2740664611168208,2.0,0.4207015010828707,1.0
